"","PCA-pc.1","PCA-pc.2","PCA-pc.3","PCA-pc.4","PCA-pc.5","PCA-pc.6"
"W1858",-23.4098005431098,17.3720575356026,-0.623870183277673,0.48833442834483,-5.98365792619293,4.05591949954724
"W1859",-20.2707074568051,16.7929817479713,0.893542047377518,0.616702078086305,-13.4902860685038,4.1785012047514
"W1862",-26.0145241286427,17.8287904073323,0.39195736880193,-8.83445012744699,5.14636959684646,1.44237826104927
"W1865",-26.9645997714048,19.0248837894525,1.75743420301288,-6.14786840697449,11.8556718683254,1.61205396608634
"W1866",-22.8384457437615,17.425321476303,2.95387786640517,1.90337840417013,8.12266340432229,-2.71567872046049
"W1870",-23.322964188562,18.3082265219595,3.53303893887889,-2.3434498792716,9.00719057185726,0.0835214832606728
"W1873",-21.9113975610709,17.5924763380766,5.5630084791209,6.84626166588415,6.12230137328661,0.0644668732160705
"W1879",-22.0513773863764,18.243189612419,5.81911840547598,7.7000817719779,7.54814974690224,-0.669275219845244
"W1880",-19.2073966058366,17.2438808323117,1.58753379514767,3.78035317818304,-3.19702264709103,0.632571947362932
"W1881",-16.8779328820888,17.7321706903211,3.6464536344484,8.34482952153927,-2.65933686148235,0.491109370565247
"W1882",-22.3972335108669,16.7689018241077,-3.12382861675048,-10.1814618323693,-6.9337101483682,2.90084505854368
"W1884",-22.3165137568355,17.4031213420374,-3.37785257816271,-11.8377207399208,-6.34002285752375,2.68818171245794
"W1890",-20.5651732348211,15.8523344015011,-4.83817515723399,-15.7581001148892,-8.94146344315899,2.85049833826114
"W1891",-19.8000941249749,16.5978732018346,-4.46981979097823,-16.2606556326253,-8.56564746691684,3.41341055571992
"W1893",-25.2818470696495,19.454812069184,-0.299172337446062,-3.06004616377984,10.6450910944933,0.4841580056338
"W1895",-24.8450625133448,17.0749168104787,-0.250948066510268,-4.6644904578019,5.07911200633231,-0.896799461403661
"W1896",-24.8326169906536,19.4189893455808,0.560715887028725,-7.95859912237459,4.89241811181726,1.1150905642723
"W1912",-24.4751592381172,18.8117315500115,-0.141154028314339,-7.09061866050003,6.92739732513995,0.751347527312869
"W1914",-21.5960802747484,16.584160720367,1.514473263397,-0.401375504940429,-2.61571130299778,1.80590949811441
"W1916",-20.0639782126314,18.0689297762069,2.22145446737397,3.80353862017219,3.24326626572219,-1.18181867540146
"W1919",-26.3229260095901,18.0448157438283,1.40858052310446,-8.34031425525723,9.41325371598177,0.82949747750448
"W1921",-25.9450099945818,17.8389172309305,0.152137855875799,-5.98222488372043,10.2678315885817,0.468466285418714
"W1925",-20.9549035576411,19.4608026167694,6.73023793884128,8.06371122546123,5.75116929210274,1.12869564674652
"W1927",-22.6120560363158,17.6798740425367,5.43494409796634,5.00031589620361,8.6451531666106,0.87175806615793
"W1928",-19.4745623597401,15.2640548911379,8.01229632925437,23.2072306127254,1.93961310633326,-0.603496193056983
"W1935",-15.9165756825126,17.9267024154548,8.15593768383057,24.5922667888893,1.3009190278029,1.44338235233904
"W1939",-24.5444035024004,16.8075654063267,-4.0646893833676,-14.7602172892645,-9.77632498384298,4.88745794706829
"W1940",-24.0440628864962,17.403071544065,-4.44808502209988,-13.9136468509624,-8.61707568048967,4.65930554695434
"W1943",94.5308593111825,-7.26055298668675,-3.96064642261652,-5.47364350357483,7.89333064414659,5.42517463374955
"W1945",94.2243983209686,-6.81217170356533,-3.58410697442729,-4.98512124073373,7.72174487002217,4.91379475960518
"W1952",81.8659238934465,-4.18292899937476,-2.38316030368261,-3.81743745093635,7.45645292037931,6.98962457483214
"W1957",82.8972947393608,-4.19395918259717,-2.04357655819715,-3.80985881764399,6.56860216959348,7.4369902033576
"W1958",47.9128603988466,1.40120751588245,1.42304699031583,15.4084003093296,2.03442375494069,1.05902145864683
"W1959",43.3825624177499,3.9007508876607,4.73412707427085,15.2218844641784,-1.76619812298716,-0.990448171571943
"W1963",33.3460733098786,6.60372632485149,2.66955959165896,6.40678038261123,-1.91210175599342,6.1201169599119
"W1970",25.0756168079378,5.71080239924043,2.57680292603728,10.6014340998531,-5.67430686062541,-5.13608923853976
"W1971",-25.70275198103,16.3303694800457,-4.89976563660112,-15.3685862027585,-7.91796891995118,4.95909948259901
"W1972",-25.3240030595237,17.3357188411659,-4.52664546015367,-16.0699964180195,-7.61818990723582,5.96491096679328
"W1973",-19.1893511455561,9.6715955166816,-10.3642631854778,-11.5924785814466,-4.37520679189098,1.64086036553134
"W1974",-18.7095048098582,10.1046405208711,-8.80627786981894,-10.6716091556149,-3.69577082248812,2.49850583759862
"W1975",-18.5843305865471,12.0163900462172,-5.03224762926816,-14.5259743031008,-10.5720862561556,2.39585116124992
"W1976",-19.0179671817906,12.362174018859,-6.45347615765848,-14.3290879886044,-10.3723086423539,2.70371262172788
"W1977",-24.7354815297232,16.451327888478,-3.92765575087332,-15.0423628199488,-5.86239821828264,4.83849898145865
"W1978",-25.0598919245092,16.3357726181252,-4.35541838101215,-15.7083830382346,-7.31677840020498,4.83032706141041
"W1979",-24.9560331187415,17.4368052050595,-4.64420219938247,-15.4851842592858,-7.90925926488395,4.90420651733905
"W1981",-25.4953956972676,17.1420206911016,-4.63444059985525,-16.410121117469,-7.39132307786641,5.44842051657873
"W1983",-28.0469476895025,-31.8502533954918,-12.5237971571031,-0.249155046211498,1.9758034275249,3.85125050422946
"W1989",-28.125215168631,-27.3171481010425,-10.6886304044942,0.455464669159545,-0.659134964321471,-0.828859478141359
"W1990",-26.6902092854357,-21.4648414010188,-40.4114628475151,4.06359703581214,6.96153092805421,-1.63668742494616
"W1991",-26.2668059756304,-22.3900105327103,-40.1203951482208,5.09186973057235,6.64708885161517,-1.93834909495694
"W1993",-26.1749763226584,-21.6822545783597,-40.3854778171696,4.46069109907728,6.34803730577469,-2.20736834237346
"W1995",-25.8435439216214,-21.3266065751164,-39.7809440558453,4.71866006808195,7.00907318282028,-2.02506364273823
"W1998",-28.8073389205418,-25.9988145450156,-43.267980263236,6.46263545977829,3.54250070064068,-0.98763906256803
"W2003",-28.5972487934258,-24.8628022840214,-43.357574306213,6.5258394986033,3.94922556031442,-1.0385518804044
"W2005",-26.7740687527141,-23.2593266898302,-41.3364754577926,7.36343545152495,2.49777081830149,-0.286396560117448
"W2007",-26.4503644382873,-23.5847496656143,-40.944771218085,5.07637656314368,0.572251653984107,-0.310178489168838
"W2008",-28.4188377806719,-24.7706835514592,-43.6549256627781,6.09432979508196,4.24339625393172,-0.928037999784178
"W2010",-28.3524848956607,-24.5255680340218,-43.0834044000961,7.43437959725706,3.90540278297472,-0.985218080146849
"W2012",-28.4232765940424,-25.0894086420016,-43.2660030802584,6.17072731622572,4.30835867941178,-1.13917382701122
"W2014",-28.5286044652468,-25.0767881046095,-43.2163065015187,5.56099412974133,4.39093473631077,-1.17885307663755
"W2017",-25.2743020243847,16.4455419145504,-5.34649093134897,-14.8791306205272,-7.41369614477256,4.56231108282475
"W2021",-24.5667048947419,17.3233502834844,-4.65013226992717,-15.9395689244114,-7.49466154071153,4.18589550187382
"W2022",-26.1701741561896,18.2399159091805,-5.61891899758845,-15.2327730589867,-6.94345068487096,4.48308733578072
"W2024",-26.0686783008116,16.6404538890469,-4.84137776196133,-16.2992702777408,-7.75908949179573,4.59370505989116
"W2025",-26.5977492688462,17.8996060496006,-4.96281298894671,-15.4744014504853,-6.90769401547274,4.91924743965019
"W2030",-26.0140140677068,17.8086329104856,-5.40898213714103,-15.9022660358689,-7.94831624083459,5.15438317834397
"W2036",2.50651163751178,2.01012845168645,0.593983053525331,7.44557246630928,-4.85695107351311,2.60750115086728
"W2050",5.33283155875179,3.03955008751399,3.23135328029017,15.1009549793921,-10.6494206447783,2.40458271397434
"W2051",-13.0397109531621,5.54851632261524,5.40830869743215,2.04210120228813,-10.8954240439319,0.443384877171474
"W2052",-13.7924277587379,-2.02295770034291,8.11077638803554,0.954400512044923,-12.6649560073453,0.0906675215051072
"W2053",-23.4272474485082,-11.5096924236393,9.30470282115062,-13.0691717160626,-8.10500776454437,3.83384404264186
"W2055",-23.3469716931902,-14.4999032713815,10.87491707649,-9.67405219026181,-9.05524950554662,4.05486919539739
"W2056",-19.4616288686066,15.1062787277536,-4.73618216456796,-13.6154952804301,-8.39466367496129,2.39866269446509
"W2057",-20.598159182245,15.1978593865565,-5.61400287904486,-15.0867456366507,-8.05209213016096,4.1320906798007
"W2060",-19.9734913418535,-13.5646690320055,18.9772048212359,18.871693098028,-6.03666378712169,2.88215609890389
"W2061",-20.646862762072,-13.458651592704,16.0194882505613,13.7848340514074,-8.99328761654268,3.0257122762997
"W2063",-31.9204513986073,-41.2104788069415,24.7684998433537,-8.07405752344669,-4.51212305404254,5.34043383051315
"W2064",-31.8394125505008,-40.0868035396129,25.7232772386918,-6.72547116538201,-4.1510530847593,5.21653525984682
"W2066",14.3930318276644,6.02831698133463,-4.03399249891082,-9.75688164943636,-5.81661336767795,3.88123063529656
"W2078",12.9150160801446,4.82292854855605,-4.83264371237636,-11.7883890002418,-4.20015716481411,-1.59548301175415
"W2099",-24.6158000883469,14.8755437888133,-6.63997353213353,-13.5525350698372,-6.42834601093115,3.16954645986066
"W2108",-23.7552502182151,14.8509879294519,-6.43521982209651,-13.9269463899909,-6.33356303057101,3.75869975595928
"W2193",-28.2014553828152,-8.91196386182544,9.60036182393053,-13.3852520014774,-5.69686070080546,4.83510092898976
"W2197",-27.1519867072247,-13.4012160871495,11.1703453873732,-9.21819341225878,-6.80593165783894,2.7017632319633
"W2198",30.5427225164307,7.77959255151177,-1.19349172242101,-7.85910003167179,14.1272144829353,-3.2726683746051
"W2263",31.2471292105687,9.58317527911654,2.6496975214476,-0.62730075247967,10.2031397959816,-2.61551762971008
"W2264",-25.136631340374,19.8507471702384,-0.834140948822851,-8.02160126603128,6.73274334331536,0.688245769986274
"W2265",-26.1757774002114,19.5627415182841,-1.58568499279348,-6.86010743961885,9.84309834076917,-0.0548122345580794
"W2266",-22.9371378842967,16.1298066743494,-3.38173897077591,-11.2645439938018,-8.88494062409816,4.81310441467163
"W2267",-23.3213151286805,15.9243548560198,-3.59745996340475,-12.564422404452,-8.4900258241301,3.87699195663209
"W2268",-24.467616492095,18.2219865720621,6.64799158333435,10.1954069942703,21.2646620872363,-3.74264346734247
"W2269",-22.3982857834089,19.3170963450547,7.7734686532227,12.6141392197183,16.9805387327617,-2.41184418470053
"W2271",-27.4269878867122,19.7086517651032,-0.135880217448679,-5.90939766853084,9.3478825301339,1.26217930695085
"W2272",-25.2415671875544,20.1491232052305,-0.142518323630895,-7.68065884068454,6.75699365793097,0.8996206479655
"W2275",-26.2740177190934,15.470190478728,2.0948573253436,-2.54193591929777,8.80554888388703,-0.914316714809218
"W2276",-24.0220863951285,18.495229150026,4.12548142108065,2.78771825176137,10.7705639023395,0.726904665075309
"W2277",-20.4181115090501,16.2183001811694,7.13483430990329,11.9189954216916,5.77517736701807,-2.53977701888261
"W2278",-22.3850736361489,16.5176191521806,5.86416635240522,7.65737420342186,9.70576624831373,-0.973437029953286
"W2282",-26.1033334277848,17.5892833424053,-4.40451321550339,-15.2460080262618,-9.38892312191738,5.11587784412556
"W2283",-25.7758880793443,17.1822234073208,-4.19333375274496,-15.3356772717237,-10.1179173959845,4.49363009565832
"W2284",-25.8958529482957,16.8177219642547,-5.2282548436117,-15.4403532480391,-8.72540695760191,4.86784672637075
"W2288",-25.1820327463024,17.4348945910238,-4.7130367879002,-16.3144564492366,-7.97286376646807,4.24293041809687
"W2296",-26.6905041151849,20.5203979357985,2.73811505013921,-0.764748137183736,23.0993361430295,-2.08138894884671
"W2298",-27.0281804690134,20.5814357596871,2.67498482867021,-1.96178696340531,23.3027714250697,-2.33896308040495
"W2299",-26.7108957589863,23.3126153645671,2.13702585900501,0.473874656853054,24.8343096719186,-1.96217959194714
"W2301",-27.0174751142843,21.6942510737742,2.00035052120507,0.101428137573216,24.2152590615549,-2.07993229255277
"W2302",-27.0594333716023,21.1068901691113,3.18953571683736,1.33666207133947,23.712942070683,-2.67383008179307
"W2303",-27.0219632428339,20.86203014402,3.12045701974471,2.20745682252913,24.541280382328,-3.40371670556713
"W2304",-27.2212231300301,20.7929476994656,2.15208898304423,1.24397504728245,24.5636503489432,-4.49371408765383
"W2305",-27.7653829172888,20.547006140351,2.69446247876286,1.62223409134141,25.3119486482687,-4.28710556224751
"W2306",-27.752034650097,20.7554687834707,2.54474981064904,1.99810291776546,25.3536971008059,-3.85501369458596
"W2307",-27.4019777303539,21.5316285074032,2.24052195473112,1.61530405646309,25.3916400230125,-3.93733388174817
"W2308",-21.5364374067859,15.7419338512828,-2.28987420322695,-6.18415019213686,-8.04864289633022,2.69604955792538
"W2310",-20.4711710076177,15.9795382315262,-1.45623142851409,-4.83489968137859,-7.38163071368929,1.95740382593067
"W2311",-14.8526762040633,14.3725944655572,5.31602585392984,15.0874317452338,0.397135358531916,2.054570508548
"W2316",-13.3532006343842,15.9057488205816,6.92820194903622,17.7531448813823,-0.658793538945178,2.81630593839042
"W2318",-20.4196621950363,16.1194404506121,0.922554791196948,-1.93962530141053,1.1314095887757,3.90743453715939
"W2319",-15.4588706773872,15.541572458884,2.25267046752092,4.87826916892841,-2.37273165477544,2.88808804827663
"W2320",-24.5279184886618,16.2618980179828,-6.01119373752395,-15.459958399028,-8.4581931238802,3.58900023822746
"W2321",-24.5633135091965,17.2343470047189,-4.90449944690325,-15.150767968127,-8.1540503915584,4.30424498081898
"W2322",-24.8125445630166,17.2101210373936,-4.71086492996607,-16.1029503111427,-7.97969026989947,4.56956222721856
"W2327",-24.0094017092807,15.8444607783997,-5.66720313749263,-16.8405740790177,-7.9424611367515,3.92197974218044
"W2331",-17.6773382056081,16.0161408488097,10.1259511861283,27.1957858831749,0.687885931134445,-0.165687471394569
"W2332",-15.6716474125014,17.271632862785,9.60966682162682,24.3310344065358,1.54366602931169,1.51839309492915
"W3000",66.4451561727731,0.0434904875152835,1.35431472825085,2.49102469120463,-1.27021495487364,0.00737174842953872
"W3001",68.8743804889469,-1.11682482388176,1.28135689250303,1.73809934824112,-1.25213257468022,0.593382678449456
"W3002",53.1986958841018,2.82050920670128,2.05571783962702,3.89585142381595,-2.04929810878681,-3.85081101830743
"W3003",49.702287801151,2.6623768631259,1.53628280109416,7.49750989579652,-2.17653216217355,-1.42365686587353
"W3004",84.8825819618688,-4.31685558964204,-0.99928755913346,-2.45363147150319,4.09338914518257,5.02709289169761
"W3005",85.412064863847,-4.38059379743274,-0.105204872006213,-1.81172601343462,3.03725768279338,5.00054807652736
"W3006",62.0805489268754,1.54546480126163,3.96974857857561,7.79325810965441,2.41128094846606,3.9794130243922
"W3007",66.8046996283417,0.564982914004776,2.7813981754394,6.62771645921111,3.60810106741509,4.24672104909198
"W3008",63.7819499135111,1.44289601642274,1.73226164062686,4.87551110380832,1.43277211556389,0.322912059585656
"W3009",65.7075959044392,1.18687556272387,2.79339000883639,4.74062974896929,0.477241530281725,0.844481685359356
"W3010",70.6033914272282,-1.53109111212984,0.393204603050293,6.6939851070702,5.1944752705726,2.34344488818265
"W3011",68.1974015866484,0.0841533253968931,1.39354058046059,7.54329345463539,1.88475455019842,2.99969969183001
"W3012",58.5950331559165,0.633411501452871,-0.529778349410402,-2.49180833823551,-4.62811706728498,-15.2472471928931
"W3013",61.3825800625819,1.55044092728697,-1.85656709528591,-7.07271316834474,-4.15659597519467,-9.05623941134537
"W3014",77.934046914496,-4.10414312451214,-1.1787045133893,2.28402480333971,4.5900318861213,4.60009481159453
"W3015",78.301045517767,-3.38373247413335,-0.758714890907957,2.3995445535808,3.3696513478925,4.41674656333038
"W3016",67.1725794911281,0.689660089350813,0.992395630430605,1.28564761325265,1.18067363204796,-2.65236045645283
"W3017",66.2496561952658,-0.536387648764716,0.949103189887928,0.770693338770381,0.835068627987306,-5.70403061951746
"W3018",58.1527207624799,-0.603711265827608,0.56330101400166,2.95419784109584,-5.5560192230793,-7.35785931823283
"W3019",60.6075230627562,1.01573810110998,2.32963860411914,3.47630468767166,-2.21004522955309,-4.05502678042254
"W3020",68.8689921986194,-0.244676226049261,1.00592335324286,3.84714727707819,1.049350468476,0.71296487766448
"W3021",71.5370346747919,-0.309998176427066,0.321478690352121,2.56230938431261,1.27382966233239,1.13386393520971
"W3022",67.9149925284478,-2.27921655604325,2.52778455015239,11.0844135068046,4.00881835822368,7.45361969144844
"W3023",69.937976588413,-2.59531234144743,2.00923345799694,7.57728149683053,2.77667977067795,8.3525164602901
"W3024",71.0263462685819,-1.49647896805106,0.802595513411379,3.43425577903618,3.15851561592483,7.34097925875052
"W3025",72.2270554196621,-1.94068658276861,-0.0492085235993485,1.54298821841184,2.29873398758179,3.58809976257949
"W3026",91.2067693059084,-5.78249728774045,-2.2270836905195,-4.17238238384845,6.19908532722345,3.272614873226
"W3027",91.7464836774089,-6.66164603593615,-2.8367509730393,-2.89556606280351,6.01406311133569,4.24990321914214
"W3028",84.698468715061,-3.72959118093176,-0.31548917206352,0.113710009969008,3.96942054308818,6.38792901325588
"W3029",83.9901398194749,-4.12044811564184,-0.716050394131121,-0.389722155367653,3.30939794879167,5.43963890845323
"W3030",75.4299652561382,-0.836792444578215,1.39254427504375,1.9932435216241,2.82039319084211,2.09328009195095
"W3031",77.437743358101,-1.61094484731361,0.616224436595964,-0.710526301427823,1.43222625434274,-1.42357057529076
"W3032",65.9357873172955,0.231901323444235,0.52133072004123,0.292502264833184,1.07223225695804,1.18716230785152
"W3033",67.0473045885228,-2.47506506308383,0.421550832763782,2.11392187306502,-0.00411111423105208,0.875512288131385
"W3034",70.4491282771586,-1.84911083625681,0.653460895568167,3.95117881379583,0.766611899400071,4.55349960938647
"W3035",71.3034378774187,-2.54020270402607,0.840615123056395,3.69443010138834,2.47221770495561,3.76008568308994
"W3036",91.4901801657966,-6.31321064946501,-0.880430508529756,-5.80023904963005,5.81617897044245,1.35072255126475
"W3037",91.1759705321885,-5.53561005187938,-3.31873749970826,-5.54629134653348,5.87620304182217,3.97707944059413
"W3038",93.6570487601637,-6.15653693177614,-3.00868307128867,-5.47452966275933,6.30675547486751,5.57579351798169
"W3039",94.358988943794,-6.43206367244099,-3.09874749510367,-4.60660051559467,6.24334306741299,6.2570416576384
"W3040",84.384624403989,-3.35550693268193,0.307034307919956,-1.76956929497575,5.00803575601258,3.43074903598158
"W3041",84.9155885600212,-5.31372191582988,-2.73562943598368,-1.47350402489642,5.18189011793263,1.50732797307113
"W3042",89.0392046809475,-5.55459161076304,-1.96731396743005,-0.326772119930601,3.24041682726618,3.38446077364845
"W3043",89.2437748498642,-7.00162065524791,-1.77920153262338,-0.577266785237355,4.15067054858037,5.36412338251541
"W3044",90.1488039106536,-6.4232646264769,-2.34219429501012,-2.21561812368716,4.63510758375071,3.55490500768457
"W3045",89.5136887033783,-5.24302426607653,-0.961876315862052,-3.05518757498285,3.72060603901298,2.30704359326305
"W3046",83.4412073553553,-2.27690270317507,-0.935349179358511,-6.90620041790612,3.35587118577958,-0.277587438084153
"W3047",86.6895009002873,-2.49698133182763,-1.38249892250743,-7.86976020641037,4.7849337776567,3.43135686180242
"W3048",72.6643152993967,0.0843075408453721,-0.502160392775449,-7.55187204440881,-1.44331575262014,-3.66381317282667
"W3049",74.1674677229292,-0.703109127010813,-0.453638942527363,-6.658366824614,-0.524702031703509,-1.94533792618874
"W3050",72.1370900905297,-1.38649388208868,-0.725119783614878,-6.51430748682942,-0.442358866578437,-6.24031557078333
"W3051",75.5438955612517,-1.30972596725208,-1.17641433803951,-5.50126012550446,-1.39773449588335,-1.95336905573209
"W3052",31.5257173418349,7.57506953078318,-2.72603156083376,-13.5465582656873,-5.40903582430714,-3.11258411864133
"W3053",38.593545771852,4.38803505868743,-4.43892265880023,-10.9945248323126,-1.50682109257102,10.1151220453403
"W3054",-12.1431571681797,14.4520787786116,-4.69490241619809,-15.4397151319542,-10.3481795231331,1.90136192856784
"W3055",-11.540648003592,14.2424552391791,-4.55472862475929,-15.1951929243873,-10.161097532679,1.86559347596686
"W3056",12.8351179460723,10.2088715409465,-4.33733713812238,-16.8669610524187,-6.7489018281223,-1.78618631752781
"W3057",9.0215243131427,11.3740770732056,-5.2971849823385,-15.2237180187741,-7.41875909087297,0.156350837272944
"W3058",34.1676645075461,6.52007492552717,-2.30020243031411,-9.51482311733139,-11.2050749565245,-36.6021749723107
"W3059",35.8472759620577,6.39431469471912,-2.36415830118748,-9.45824988687557,-10.82681414848,-36.4167251622163
"W3060",31.2984307965236,5.86262626512709,-0.716243746552236,-3.61800449919805,-8.1905261665946,-23.3510152227588
"W3061",32.1212026558848,7.24189437505578,-0.349436584248074,-2.57038496615121,-10.2682134622115,-22.3388939939776
"W3062",35.5335969479526,5.66160834144679,-2.82060993666264,-7.828236346293,-13.4840323841044,-40.6725881174394
"W3063",36.1154250359355,5.8579720598719,-2.56225259151337,-8.00518031989669,-14.4664277236429,-40.1820103676729
"W3064",3.49339457399623,12.5596484507908,-5.62803636049478,-17.5496132675857,-7.35715265875954,3.05972890390586
"W3065",3.20358950053796,13.05837365698,-5.50607312309159,-17.6600253968033,-6.71072059674092,2.03086333226121
"W3066",36.5677922958399,5.74590861629296,0.750261614703555,4.05076739363442,-10.9367208734434,-21.1222885873467
"W3067",39.071853920417,5.14429512162118,2.91903035394118,6.46184594682053,-10.5619097652668,-18.7983260579161
"W3068",28.732276539077,4.08054024674353,1.24864126130351,7.20997732278618,-12.5049165676796,-19.0626480921912
"W3069",30.3413544682221,5.22808040315953,1.33991932864445,6.90421486039021,-12.5103573584691,-21.5367493674316
"W3070",34.9727160797041,4.5612467688574,-2.80067547748386,-8.28212096869174,-9.96821181104572,-18.3996551500927
"W3071",34.7423925145918,4.74140022952711,-3.24544451241527,-7.80037119565029,-9.44460866206546,-15.9019519390264
"W3072",29.9203868858422,5.0654440824184,-0.310764762932714,2.15109264491645,-6.18422333372266,-9.71205599120498
"W3073",31.4468321041606,5.07787957118846,0.154195366232341,6.16184560613833,-10.285125459426,-12.4622448065742
"W3074",90.0692789802054,-4.30804740575223,-2.35353648643415,-6.20398684112288,4.58014388469365,4.70232015495947
"W3075",91.4378701236868,-3.65175186896609,-2.5203559811551,-7.0574974703477,5.28464519645844,4.48501029067543
"W3076",95.8964332619837,-6.64484189769682,-3.06038326981427,-5.66634646272085,7.08605640625151,6.14096748405039
"W3077",96.2116286717984,-6.27920437509517,-2.94710730082783,-3.97770281989714,7.39519367833426,6.1465402683085
"W3078",96.6265978993164,-6.07668174844944,-3.36879600338033,-4.5108506508971,8.31387426297262,5.97800158958558
"W3079",96.545079428048,-6.08271672831287,-2.69716348297111,-4.97715526590859,8.42143042847754,6.23492221134694
"W3080",95.3801424805064,-5.60460383752062,-2.64968861415465,-4.75047422992532,8.09482065737704,6.37156815172953
"W3081",95.490046769619,-5.76977733296263,-2.96628854270197,-3.8249744207005,7.46536710252176,6.41807818451172
"W3082",86.9633814402623,-2.77093215359418,-0.190274136435135,-6.66852099152033,0.107438238545438,-0.874672825485971
"W3083",83.1873995439304,-1.74706307385792,-1.76542658835898,-6.07091573501489,1.59991698771699,-2.90117030591282
"W3084",33.6299799186822,6.86536788712712,-0.886028942740437,-13.2373730196945,-7.32978900590506,-0.95409675662813
"W3085",29.9270361767327,6.62602964740377,-1.79641690069681,-8.2190759652205,-10.0756701899321,-5.70349644792067
"W3086",78.6350859425013,-0.617722148681643,-0.18813896880091,-9.6176805749688,-4.14895947713497,-10.8182623285953
"W3087",79.0693281109494,-0.759305674566928,-0.303907568340129,-9.68031609131671,-4.08972502669025,-10.6607632660981
"W3088",31.2087038432314,5.83295439874838,-2.1938251565306,-13.5283088919908,-7.16945792489777,-2.18619357821779
"W3089",32.4566088492474,6.88086881953646,-0.179680265649632,-7.91910175441374,-9.06014323429616,-0.846144192023363
"W3090",-0.551632370602184,11.5194069249833,1.23738973474678,4.89133889217108,-13.6283060387205,-6.3082024822097
"W3091",-4.14633398197318,9.22201361666662,-0.358517372289308,2.29127474584236,-14.7529491802655,-2.5204475636805
"W3092",93.8946247339191,-6.31299285659234,-3.60475443835264,-5.24295870560375,6.44664713965695,5.81693201951856
"W3093",94.1239278533264,-6.45076309660166,-3.35815709849623,-5.02187350984146,6.80397407282101,6.34558603122319
"W3094",91.9335584579517,-5.5905938156015,-1.72160253071184,-4.27704967873562,5.8594426002578,5.71592837884845
"W3095",91.8306866061093,-5.70534369606862,-1.59849662574032,-2.96608447201342,6.51077634767373,6.68072603324864
"W3096",37.4802082685062,2.3465132003763,-4.04313584325687,-9.36844944108986,-2.6093683566828,7.93205681101261
"W3097",43.7534246804219,5.2343418164402,-1.47684376598035,-8.95165199058764,-4.18853070585808,2.96709856760413
"W3098",-21.4418943461445,-12.2249223182253,10.1729080574242,-11.0096747319326,-7.85404133299505,4.36175943869284
"W3105",-23.1844417279213,-18.864358108205,14.8994154869945,-6.50825056063189,-7.42380087348431,1.68643238366108
